year,month,month_date,fuel_type,generation_mwh,total_generation_mwh,pct_share,pct_share_prior_year,yoy_change_ppts,rolling_12m_avg_pct
2015,1,2015-01-01,coal,11365000.0,38164000.0,29.779,,,29.779
2015,1,2015-01-01,hydro,131000.0,38164000.0,0.343,,,0.343
2015,1,2015-01-01,natural_gas,19252000.0,38164000.0,50.445,,,50.445
2015,1,2015-01-01,nuclear,3817000.0,38164000.0,10.002,,,10.002
2015,1,2015-01-01,other,536000.0,38164000.0,1.404,,,1.404
2015,1,2015-01-01,solar,32000.0,38164000.0,0.084,,,0.084
2015,1,2015-01-01,wind,3031000.0,38164000.0,7.942,,,7.942
2015,2,2015-02-01,coal,9146000.0,33449000.0,27.343,,,28.561
2015,2,2015-02-01,hydro,8000.0,33449000.0,0.024,,,0.18350000000000002
2015,2,2015-02-01,natural_gas,16980000.0,33449000.0,50.764,,,50.6045
2015,2,2015-02-01,nuclear,3442000.0,33449000.0,10.29,,,10.146
2015,2,2015-02-01,other,572000.0,33449000.0,1.71,,,1.557
2015,2,2015-02-01,solar,33000.0,33449000.0,0.099,,,0.0915
2015,2,2015-02-01,wind,3268000.0,33449000.0,9.77,,,8.856
2015,3,2015-03-01,coal,7403000.0,33042000.0,22.405,,,26.509
2015,3,2015-03-01,hydro,81000.0,33042000.0,0.245,,,0.20400000000000004
2015,3,2015-03-01,natural_gas,18801000.0,33042000.0,56.9,,,52.703
2015,3,2015-03-01,nuclear,3694000.0,33042000.0,11.18,,,10.490666666666668
2015,3,2015-03-01,other,477000.0,33042000.0,1.444,,,1.5193333333333332
2015,3,2015-03-01,solar,42000.0,33042000.0,0.127,,,0.10333333333333333
2015,3,2015-03-01,wind,2544000.0,33042000.0,7.699,,,8.470333333333334
2015,4,2015-04-01,coal,7224000.0,32009000.0,22.569,,,25.524
2015,4,2015-04-01,hydro,138000.0,32009000.0,0.431,,,0.26075000000000004
2015,4,2015-04-01,natural_gas,17317000.0,32009000.0,54.1,,,53.05225
2015,4,2015-04-01,nuclear,2697000.0,32009000.0,8.426,,,9.9745
2015,4,2015-04-01,other,489000.0,32009000.0,1.528,,,1.5215
2015,4,2015-04-01,solar,45000.0,32009000.0,0.141,,,0.11274999999999999
2015,4,2015-04-01,wind,4099000.0,32009000.0,12.806,,,9.55425
2015,5,2015-05-01,coal,9416000.0,35902000.0,26.227,,,25.6646
2015,5,2015-05-01,hydro,130000.0,35902000.0,0.362,,,0.281
2015,5,2015-05-01,natural_gas,17995000.0,35902000.0,50.123,,,52.4664
2015,5,2015-05-01,nuclear,3425000.0,35902000.0,9.54,,,9.8876
2015,5,2015-05-01,other,518000.0,35902000.0,1.443,,,1.5058
2015,5,2015-05-01,solar,47000.0,35902000.0,0.131,,,0.11639999999999999
2015,5,2015-05-01,wind,4371000.0,35902000.0,12.175,,,10.078399999999998
2015,6,2015-06-01,coal,12734000.0,41647000.0,30.576,,,26.483166666666666
2015,6,2015-06-01,hydro,159000.0,41647000.0,0.382,,,0.2978333333333334
2015,6,2015-06-01,natural_gas,21171000.0,41647000.0,50.834,,,52.19433333333333
2015,6,2015-06-01,nuclear,3568000.0,41647000.0,8.567,,,9.6675
2015,6,2015-06-01,other,541000.0,41647000.0,1.299,,,1.4713333333333332
2015,6,2015-06-01,solar,63000.0,41647000.0,0.151,,,0.12216666666666666
2015,6,2015-06-01,wind,3411000.0,41647000.0,8.19,,,9.763666666666666
2015,7,2015-07-01,coal,13390000.0,46935000.0,28.529,,,26.77542857142857
2015,7,2015-07-01,hydro,47000.0,46935000.0,0.1,,,0.26957142857142863
2015,7,2015-07-01,natural_gas,25090000.0,46935000.0,53.457,,,52.37471428571428
2015,7,2015-07-01,nuclear,3715000.0,46935000.0,7.915,,,9.417142857142858
2015,7,2015-07-01,other,564000.0,46935000.0,1.202,,,1.4328571428571428
2015,7,2015-07-01,solar,70000.0,46935000.0,0.149,,,0.126
2015,7,2015-07-01,wind,4059000.0,46935000.0,8.648,,,9.604285714285712
2015,8,2015-08-01,coal,13450000.0,46863000.0,28.701,,,27.016125
2015,8,2015-08-01,hydro,44000.0,46863000.0,0.094,,,0.24762500000000007
2015,8,2015-08-01,natural_gas,25789000.0,46863000.0,55.031,,,52.70675
2015,8,2015-08-01,nuclear,3707000.0,46863000.0,7.91,,,9.22875
2015,8,2015-08-01,other,582000.0,46863000.0,1.242,,,1.4089999999999998
2015,8,2015-08-01,solar,73000.0,46863000.0,0.156,,,0.12975
2015,8,2015-08-01,wind,3218000.0,46863000.0,6.867,,,9.262125
2015,9,2015-09-01,coal,12171000.0,41496000.0,29.331,,,27.27333333333333
2015,9,2015-09-01,hydro,48000.0,41496000.0,0.116,,,0.23300000000000004
2015,9,2015-09-01,natural_gas,21630000.0,41496000.0,52.126,,,52.642222222222216
2015,9,2015-09-01,nuclear,3604000.0,41496000.0,8.685,,,9.168333333333333
2015,9,2015-09-01,other,515000.0,41496000.0,1.241,,,1.3903333333333332
2015,9,2015-09-01,solar,63000.0,41496000.0,0.152,,,0.1322222222222222
2015,9,2015-09-01,wind,3465000.0,41496000.0,8.35,,,9.160777777777776
2015,10,2015-10-01,coal,9726000.0,35261000.0,27.583,,,27.3043
2015,10,2015-10-01,hydro,23000.0,35261000.0,0.065,,,0.21620000000000003
2015,10,2015-10-01,natural_gas,18870000.0,35261000.0,53.515,,,52.729499999999994
2015,10,2015-10-01,nuclear,2439000.0,35261000.0,6.917,,,8.943200000000001
2015,10,2015-10-01,other,486000.0,35261000.0,1.378,,,1.3890999999999998
2015,10,2015-10-01,solar,56000.0,35261000.0,0.159,,,0.1349
2015,10,2015-10-01,wind,3661000.0,35261000.0,10.383,,,9.282999999999998
2015,11,2015-11-01,coal,7958000.0,31934000.0,24.92,,,27.087545454545456
2015,11,2015-11-01,hydro,65000.0,31934000.0,0.204,,,0.21509090909090914
2015,11,2015-11-01,natural_gas,16358000.0,31934000.0,51.224,,,52.592636363636366
2015,11,2015-11-01,nuclear,2273000.0,31934000.0,7.118,,,8.777272727272727
2015,11,2015-11-01,other,519000.0,31934000.0,1.625,,,1.4105454545454543
2015,11,2015-11-01,solar,39000.0,31934000.0,0.122,,,0.13372727272727272
2015,11,2015-11-01,wind,4722000.0,31934000.0,14.787,,,9.783363636363635
2015,12,2015-12-01,coal,7573000.0,34793000.0,21.766,,,26.644083333333338
2015,12,2015-12-01,hydro,83000.0,34793000.0,0.239,,,0.21708333333333338
2015,12,2015-12-01,natural_gas,18478000.0,34793000.0,53.108,,,52.63558333333333
2015,12,2015-12-01,nuclear,2975000.0,34793000.0,8.551,,,8.758416666666667
2015,12,2015-12-01,other,638000.0,34793000.0,1.834,,,1.445833333333333
2015,12,2015-12-01,solar,62000.0,34793000.0,0.178,,,0.13741666666666666
2015,12,2015-12-01,wind,4984000.0,34793000.0,14.325,,,10.161833333333332
2016,1,2016-01-01,coal,8524000.0,35812000.0,23.802,29.779,-5.977,26.146
2016,1,2016-01-01,hydro,92000.0,35812000.0,0.257,0.343,-0.08600000000000002,0.20991666666666667
2016,1,2016-01-01,natural_gas,18494000.0,35812000.0,51.642,50.445,1.1970000000000027,52.73533333333333
2016,1,2016-01-01,nuclear,3687000.0,35812000.0,10.295,10.002,0.29299999999999926,8.782833333333334
2016,1,2016-01-01,other,500000.0,35812000.0,1.396,1.404,-0.008000000000000007,1.4451666666666665
2016,1,2016-01-01,solar,64000.0,35812000.0,0.179,0.084,0.09499999999999999,0.14533333333333334
2016,1,2016-01-01,wind,4451000.0,35812000.0,12.429,7.942,4.487,10.53575
2016,2,2016-02-01,coal,6203000.0,31654000.0,19.596,27.343,-7.747,25.50041666666667
2016,2,2016-02-01,hydro,89000.0,31654000.0,0.281,0.024,0.257,0.23133333333333336
2016,2,2016-02-01,natural_gas,16120000.0,31654000.0,50.926,50.764,0.16199999999999903,52.74883333333333
2016,2,2016-02-01,nuclear,3555000.0,31654000.0,11.231,10.29,0.9410000000000007,8.86125
2016,2,2016-02-01,other,490000.0,31654000.0,1.548,1.71,-0.16199999999999992,1.4316666666666666
2016,2,2016-02-01,solar,77000.0,31654000.0,0.243,0.099,0.144,0.15733333333333335
2016,2,2016-02-01,wind,5120000.0,31654000.0,16.175,9.77,6.405000000000001,11.0695
2016,3,2016-03-01,coal,4503000.0,32809000.0,13.725,22.405,-8.680000000000001,24.777083333333334
2016,3,2016-03-01,hydro,100000.0,32809000.0,0.305,0.245,0.06,0.23633333333333337
2016,3,2016-03-01,natural_gas,18122000.0,32809000.0,55.235,56.9,-1.6649999999999991,52.610083333333336
2016,3,2016-03-01,nuclear,3772000.0,32809000.0,11.497,11.18,0.31700000000000017,8.887666666666666
2016,3,2016-03-01,other,597000.0,32809000.0,1.82,1.444,0.3760000000000001,1.4629999999999999
2016,3,2016-03-01,solar,80000.0,32809000.0,0.244,0.127,0.11699999999999999,0.16708333333333333
2016,3,2016-03-01,wind,5635000.0,32809000.0,17.175,7.699,9.476,11.859166666666667
2016,4,2016-04-01,coal,6334000.0,32743000.0,19.345,22.569,-3.224,24.508416666666665
2016,4,2016-04-01,hydro,183000.0,32743000.0,0.559,0.431,0.12800000000000006,0.24700000000000003
2016,4,2016-04-01,natural_gas,17251000.0,32743000.0,52.686,54.1,-1.4140000000000015,52.492250000000006
2016,4,2016-04-01,nuclear,3650000.0,32743000.0,11.147,8.426,2.721,9.114416666666667
2016,4,2016-04-01,other,502000.0,32743000.0,1.533,1.528,0.004999999999999893,1.4634166666666666
2016,4,2016-04-01,solar,86000.0,32743000.0,0.263,0.141,0.12200000000000003,0.17725000000000002
2016,4,2016-04-01,wind,4737000.0,32743000.0,14.467,12.806,1.6610000000000014,11.997583333333337
2016,5,2016-05-01,coal,8880000.0,36972000.0,24.018,26.227,-2.2089999999999996,24.32433333333334
2016,5,2016-05-01,hydro,257000.0,36972000.0,0.695,0.362,0.33299999999999996,0.27475
2016,5,2016-05-01,natural_gas,19321000.0,36972000.0,52.258,50.123,2.135000000000005,52.67016666666667
2016,5,2016-05-01,nuclear,2697000.0,36972000.0,7.295,9.54,-2.244999999999999,8.927333333333333
2016,5,2016-05-01,other,559000.0,36972000.0,1.512,1.443,0.06899999999999995,1.4691666666666665
2016,5,2016-05-01,solar,85000.0,36972000.0,0.23,0.131,0.099,0.1855
2016,5,2016-05-01,wind,5173000.0,36972000.0,13.992,12.175,1.8170000000000002,12.149
2016,6,2016-06-01,coal,12959000.0,42872000.0,30.227,30.576,-0.3490000000000002,24.29525
2016,6,2016-06-01,hydro,288000.0,42872000.0,0.672,0.382,0.29000000000000004,0.29891666666666666
2016,6,2016-06-01,natural_gas,21595000.0,42872000.0,50.371,50.834,-0.46300000000000097,52.63158333333334
2016,6,2016-06-01,nuclear,3587000.0,42872000.0,8.367,8.567,-0.1999999999999993,8.910666666666668
2016,6,2016-06-01,other,558000.0,42872000.0,1.302,1.299,0.0030000000000001137,1.4694166666666666
2016,6,2016-06-01,solar,103000.0,42872000.0,0.24,0.151,0.089,0.1929166666666667
2016,6,2016-06-01,wind,3782000.0,42872000.0,8.822,8.19,0.6319999999999997,12.201666666666666
2016,7,2016-07-01,coal,13906000.0,48235000.0,28.83,28.529,0.3009999999999984,24.320333333333327
2016,7,2016-07-01,hydro,57000.0,48235000.0,0.118,0.1,0.017999999999999988,0.30041666666666667
2016,7,2016-07-01,natural_gas,24140000.0,48235000.0,50.047,53.457,-3.4100000000000037,52.34741666666667
2016,7,2016-07-01,nuclear,3710000.0,48235000.0,7.692,7.915,-0.22299999999999986,8.892083333333334
2016,7,2016-07-01,other,636000.0,48235000.0,1.319,1.202,0.11699999999999999,1.4791666666666667
2016,7,2016-07-01,solar,111000.0,48235000.0,0.23,0.149,0.08100000000000002,0.1996666666666667
2016,7,2016-07-01,wind,5675000.0,48235000.0,11.765,8.648,3.117000000000001,12.461416666666665
2016,8,2016-08-01,coal,13408000.0,46563000.0,28.795,28.701,0.0940000000000012,24.328166666666664
2016,8,2016-08-01,hydro,82000.0,46563000.0,0.176,0.094,0.08199999999999999,0.30724999999999997
2016,8,2016-08-01,natural_gas,24861000.0,46563000.0,53.392,55.031,-1.6389999999999958,52.21083333333334
2016,8,2016-08-01,nuclear,3709000.0,46563000.0,7.966,7.91,0.05600000000000005,8.89675
2016,8,2016-08-01,other,703000.0,46563000.0,1.51,1.242,0.268,1.5015
2016,8,2016-08-01,solar,98000.0,46563000.0,0.21,0.156,0.05399999999999999,0.20416666666666664
2016,8,2016-08-01,wind,3702000.0,46563000.0,7.951,6.867,1.0839999999999996,12.55175
2016,9,2016-09-01,coal,12746000.0,42046000.0,30.314,29.331,0.9830000000000005,24.410083333333336
2016,9,2016-09-01,hydro,79000.0,42046000.0,0.188,0.116,0.072,0.31325000000000003
2016,9,2016-09-01,natural_gas,20988000.0,42046000.0,49.917,52.126,-2.208999999999996,52.02675
2016,9,2016-09-01,nuclear,3604000.0,42046000.0,8.572,8.685,-0.11300000000000132,8.887333333333334
2016,9,2016-09-01,other,600000.0,42046000.0,1.427,1.241,0.18599999999999994,1.5170000000000001
2016,9,2016-09-01,solar,114000.0,42046000.0,0.271,0.152,0.11900000000000002,0.21408333333333332
2016,9,2016-09-01,wind,3915000.0,42046000.0,9.311,8.35,0.9610000000000003,12.631833333333333
2016,10,2016-10-01,coal,12029000.0,37670000.0,31.933,27.583,4.350000000000001,24.772583333333333
2016,10,2016-10-01,hydro,26000.0,37670000.0,0.069,0.065,0.0040000000000000036,0.3135833333333334
2016,10,2016-10-01,natural_gas,16538000.0,37670000.0,43.902,53.515,-9.613,51.225666666666676
2016,10,2016-10-01,nuclear,3002000.0,37670000.0,7.969,6.917,1.0520000000000005,8.975
2016,10,2016-10-01,other,511000.0,37670000.0,1.357,1.378,-0.020999999999999908,1.51525
2016,10,2016-10-01,solar,113000.0,37670000.0,0.3,0.159,0.141,0.22583333333333333
2016,10,2016-10-01,wind,5451000.0,37670000.0,14.47,10.383,4.0870000000000015,12.972416666666668
2016,11,2016-11-01,coal,9214000.0,32607000.0,28.258,24.92,3.3379999999999974,25.050749999999997
2016,11,2016-11-01,hydro,60000.0,32607000.0,0.184,0.204,-0.01999999999999999,0.3119166666666667
2016,11,2016-11-01,natural_gas,14809000.0,32607000.0,45.417,51.224,-5.806999999999995,50.741749999999996
2016,11,2016-11-01,nuclear,3304000.0,32607000.0,10.133,7.118,3.014999999999999,9.226249999999999
2016,11,2016-11-01,other,610000.0,32607000.0,1.871,1.625,0.246,1.53575
2016,11,2016-11-01,solar,94000.0,32607000.0,0.288,0.122,0.16599999999999998,0.2396666666666666
2016,11,2016-11-01,wind,4516000.0,32607000.0,13.85,14.787,-0.9370000000000012,12.894333333333334
2016,12,2016-12-01,coal,12527000.0,36132000.0,34.67,21.766,12.904000000000003,26.126083333333337
2016,12,2016-12-01,hydro,29000.0,36132000.0,0.08,0.239,-0.15899999999999997,0.2986666666666667
2016,12,2016-12-01,natural_gas,13738000.0,36132000.0,38.022,53.108,-15.085999999999999,49.484583333333326
2016,12,2016-12-01,nuclear,3802000.0,36132000.0,10.523,8.551,1.9719999999999995,9.390583333333332
2016,12,2016-12-01,other,567000.0,36132000.0,1.569,1.834,-0.2650000000000001,1.5136666666666665
2016,12,2016-12-01,solar,96000.0,36132000.0,0.266,0.178,0.08800000000000002,0.24699999999999997
2016,12,2016-12-01,wind,5373000.0,36132000.0,14.87,14.325,0.5449999999999999,12.939749999999998
2017,1,2017-01-01,coal,11556000.0,35477000.0,32.573,23.802,8.771,26.857
2017,1,2017-01-01,hydro,96000.0,35477000.0,0.271,0.257,0.014000000000000012,0.29983333333333334
2017,1,2017-01-01,natural_gas,13501000.0,35477000.0,38.056,51.642,-13.586000000000006,48.35241666666667
2017,1,2017-01-01,nuclear,3814000.0,35477000.0,10.751,10.295,0.4559999999999995,9.428583333333334
2017,1,2017-01-01,other,522000.0,35477000.0,1.471,1.396,0.07500000000000018,1.5199166666666664
2017,1,2017-01-01,solar,115000.0,35477000.0,0.324,0.179,0.14500000000000002,0.2590833333333333
2017,1,2017-01-01,wind,5873000.0,35477000.0,16.554,12.429,4.124999999999998,13.283499999999998
2017,2,2017-02-01,coal,8360000.0,30249000.0,27.637,19.596,8.041,27.527083333333334
2017,2,2017-02-01,hydro,86000.0,30249000.0,0.284,0.281,0.002999999999999947,0.30008333333333337
2017,2,2017-02-01,natural_gas,11952000.0,30249000.0,39.512,50.926,-11.414000000000001,47.40124999999998
2017,2,2017-02-01,nuclear,3433000.0,30249000.0,11.349,11.231,0.11800000000000033,9.438416666666667
2017,2,2017-02-01,other,449000.0,30249000.0,1.484,1.548,-0.06400000000000006,1.5145833333333332
2017,2,2017-02-01,solar,141000.0,30249000.0,0.466,0.243,0.22300000000000003,0.2776666666666667
2017,2,2017-02-01,wind,5828000.0,30249000.0,19.267,16.175,3.0919999999999987,13.541166666666667
2017,3,2017-03-01,coal,8309000.0,33706000.0,24.651,13.725,10.926,28.437583333333333
2017,3,2017-03-01,hydro,108000.0,33706000.0,0.32,0.305,0.015000000000000013,0.30133333333333334
2017,3,2017-03-01,natural_gas,14143000.0,33706000.0,41.96,55.235,-13.274999999999999,46.294999999999995
2017,3,2017-03-01,nuclear,3288000.0,33706000.0,9.755,11.497,-1.741999999999999,9.29325
2017,3,2017-03-01,other,551000.0,33706000.0,1.635,1.82,-0.18500000000000005,1.4991666666666665
2017,3,2017-03-01,solar,212000.0,33706000.0,0.629,0.244,0.385,0.30975
2017,3,2017-03-01,wind,7095000.0,33706000.0,21.05,17.175,3.875,13.864083333333335
2017,4,2017-04-01,coal,9712000.0,33454000.0,29.031,19.345,9.686,29.24475
2017,4,2017-04-01,hydro,104000.0,33454000.0,0.311,0.559,-0.24800000000000005,0.2806666666666666
2017,4,2017-04-01,natural_gas,14099000.0,33454000.0,42.144,52.686,-10.542000000000002,45.41649999999999
2017,4,2017-04-01,nuclear,1851000.0,33454000.0,5.533,11.147,-5.614,8.825416666666667
2017,4,2017-04-01,other,518000.0,33454000.0,1.548,1.533,0.015000000000000124,1.500416666666667
2017,4,2017-04-01,solar,241000.0,33454000.0,0.72,0.263,0.45699999999999996,0.3478333333333334
2017,4,2017-04-01,wind,6929000.0,33454000.0,20.712,14.467,6.244999999999999,14.384500000000001
2017,5,2017-05-01,coal,11370000.0,38276000.0,29.705,24.018,5.686999999999998,29.718666666666664
2017,5,2017-05-01,hydro,113000.0,38276000.0,0.295,0.695,-0.39999999999999997,0.2473333333333333
2017,5,2017-05-01,natural_gas,16119000.0,38276000.0,42.113,52.258,-10.145000000000003,44.57108333333334
2017,5,2017-05-01,nuclear,3553000.0,38276000.0,9.283,7.295,1.9879999999999995,8.991083333333334
2017,5,2017-05-01,other,525000.0,38276000.0,1.372,1.512,-0.1399999999999999,1.4887500000000002
2017,5,2017-05-01,solar,286000.0,38276000.0,0.747,0.23,0.517,0.39091666666666663
2017,5,2017-05-01,wind,6310000.0,38276000.0,16.486,13.992,2.4939999999999998,14.59233333333333
2017,6,2017-06-01,coal,12738000.0,42246000.0,30.152,30.227,-0.07499999999999929,29.712416666666666
2017,6,2017-06-01,hydro,109000.0,42246000.0,0.258,0.672,-0.41400000000000003,0.21283333333333332
2017,6,2017-06-01,natural_gas,20904000.0,42246000.0,49.482,50.371,-0.8890000000000029,44.49699999999999
2017,6,2017-06-01,nuclear,2826000.0,42246000.0,6.689,8.367,-1.6780000000000008,8.851249999999999
2017,6,2017-06-01,other,552000.0,42246000.0,1.307,1.302,0.004999999999999893,1.4891666666666667
2017,6,2017-06-01,solar,278000.0,42246000.0,0.658,0.24,0.41800000000000004,0.4257500000000001
2017,6,2017-06-01,wind,4839000.0,42246000.0,11.454,8.822,2.6320000000000014,14.811666666666666
2017,7,2017-07-01,coal,13906000.0,48131000.0,28.892,28.83,0.062000000000001165,29.717583333333334
2017,7,2017-07-01,hydro,91000.0,48131000.0,0.189,0.118,0.07100000000000001,0.21875
2017,7,2017-07-01,natural_gas,25949000.0,48131000.0,53.913,50.047,3.8659999999999997,44.81916666666667
2017,7,2017-07-01,nuclear,2821000.0,48131000.0,5.861,7.692,-1.8310000000000004,8.698666666666666
2017,7,2017-07-01,other,561000.0,48131000.0,1.166,1.319,-0.15300000000000002,1.476416666666667
2017,7,2017-07-01,solar,292000.0,48131000.0,0.607,0.23,0.377,0.4571666666666667
2017,7,2017-07-01,wind,4511000.0,48131000.0,9.372,11.765,-2.3930000000000007,14.612249999999998
2017,8,2017-08-01,coal,13408000.0,45669000.0,29.359,28.795,0.5640000000000001,29.76458333333333
2017,8,2017-08-01,hydro,74000.0,45669000.0,0.162,0.176,-0.013999999999999985,0.21758333333333335
2017,8,2017-08-01,natural_gas,24326000.0,45669000.0,53.266,53.392,-0.12600000000000477,44.80866666666666
2017,8,2017-08-01,nuclear,3361000.0,45669000.0,7.359,7.966,-0.6070000000000002,8.648083333333332
2017,8,2017-08-01,other,540000.0,45669000.0,1.182,1.51,-0.32800000000000007,1.449083333333333
2017,8,2017-08-01,solar,266000.0,45669000.0,0.582,0.21,0.372,0.4881666666666667
2017,8,2017-08-01,wind,3694000.0,45669000.0,8.089,7.951,0.1380000000000008,14.623749999999996
2017,9,2017-09-01,coal,12355000.0,39211000.0,31.509,30.314,1.1950000000000003,29.864166666666666
