year,month,month_date,fuel_type,generation_mwh,total_generation_mwh,pct_share,pct_share_prior_year,yoy_change_ppts,rolling_12m_avg_pct
2022,7,2022-07-01,nuclear,3688000.0,55812000.0,6.608,7.519,-0.9110000000000005,8.002916666666668
2022,7,2022-07-01,other,560000.0,55812000.0,1.003,1.164,-0.16100000000000003,1.22125
2022,7,2022-07-01,solar,3039000.0,55812000.0,5.445,4.03,1.415,4.434916666666666
2022,7,2022-07-01,wind,9276000.0,55812000.0,16.62,11.477,5.143000000000001,23.018833333333333
2022,8,2022-08-01,coal,8761000.0,52651000.0,16.64,18.908,-2.2680000000000007,16.860333333333333
2022,8,2022-08-01,hydro,39000.0,52651000.0,0.074,0.172,-0.09799999999999999,0.13383333333333333
2022,8,2022-08-01,natural_gas,30385000.0,52651000.0,57.71,54.0,3.710000000000001,46.44
2022,8,2022-08-01,nuclear,3693000.0,52651000.0,7.014,7.327,-0.3129999999999997,7.976833333333334
2022,8,2022-08-01,other,529000.0,52651000.0,1.005,1.18,-0.17500000000000004,1.2066666666666668
2022,8,2022-08-01,solar,2576000.0,52651000.0,4.893,3.792,1.101,4.526666666666666
2022,8,2022-08-01,wind,6668000.0,52651000.0,12.665,14.62,-1.955,22.85591666666667
2022,9,2022-09-01,coal,7380000.0,45662000.0,16.162,19.517,-3.3550000000000004,16.580750000000002
2022,9,2022-09-01,hydro,45000.0,45662000.0,0.099,0.13,-0.031,0.13125
2022,9,2022-09-01,natural_gas,25514000.0,45662000.0,55.876,51.011,4.864999999999995,46.845416666666665
2022,9,2022-09-01,nuclear,3339000.0,45662000.0,7.312,8.074,-0.7619999999999996,7.913333333333333
2022,9,2022-09-01,other,498000.0,45662000.0,1.091,1.292,-0.20100000000000007,1.1899166666666665
2022,9,2022-09-01,solar,2669000.0,45662000.0,5.845,4.286,1.5590000000000002,4.656583333333333
2022,9,2022-09-01,wind,6217000.0,45662000.0,13.615,15.691,-2.0760000000000005,22.682916666666667
2022,10,2022-10-01,coal,6299000.0,40003000.0,15.746,17.779,-2.0329999999999995,16.411333333333335
2022,10,2022-10-01,hydro,33000.0,40003000.0,0.082,0.161,-0.079,0.12466666666666666
2022,10,2022-10-01,natural_gas,19843000.0,40003000.0,49.604,48.927,0.6769999999999996,46.901833333333336
2022,10,2022-10-01,nuclear,2939000.0,40003000.0,7.347,5.476,1.8710000000000004,8.069249999999998
2022,10,2022-10-01,other,484000.0,40003000.0,1.21,1.272,-0.062000000000000055,1.18475
2022,10,2022-10-01,solar,2187000.0,40003000.0,5.467,4.095,1.3719999999999999,4.7709166666666665
2022,10,2022-10-01,wind,8218000.0,40003000.0,20.543,22.29,-1.7469999999999999,22.537333333333333
2022,11,2022-11-01,coal,6000000.0,39953000.0,15.018,17.614,-2.596,16.195
2022,11,2022-11-01,hydro,41000.0,39953000.0,0.103,0.163,-0.06000000000000001,0.11966666666666669
2022,11,2022-11-01,natural_gas,18772000.0,39953000.0,46.985,43.878,3.1069999999999993,47.16075
2022,11,2022-11-01,nuclear,3274000.0,39953000.0,8.195,8.376,-0.18099999999999916,8.054166666666667
2022,11,2022-11-01,other,410000.0,39953000.0,1.026,1.299,-0.2729999999999999,1.162
2022,11,2022-11-01,solar,1458000.0,39953000.0,3.649,3.739,-0.08999999999999986,4.763416666666667
2022,11,2022-11-01,wind,9998000.0,39953000.0,25.024,24.931,0.09299999999999997,22.545083333333334
2022,12,2022-12-01,coal,6626000.0,42880000.0,15.452,16.241,-0.7889999999999997,16.129250000000003
2022,12,2022-12-01,hydro,68000.0,42880000.0,0.159,0.169,-0.010000000000000009,0.11883333333333335
2022,12,2022-12-01,natural_gas,20888000.0,42880000.0,48.713,42.566,6.1469999999999985,47.672999999999995
2022,12,2022-12-01,nuclear,3789000.0,42880000.0,8.836,9.978,-1.1419999999999995,7.959
2022,12,2022-12-01,other,509000.0,42880000.0,1.187,1.201,-0.014000000000000012,1.1608333333333332
2022,12,2022-12-01,solar,1353000.0,42880000.0,3.155,3.192,-0.037000000000000366,4.760333333333334
2022,12,2022-12-01,wind,9647000.0,42880000.0,22.498,26.654,-4.155999999999999,22.19875
2023,1,2023-01-01,coal,5266000.0,41851000.0,12.583,18.48,-5.897,15.637833333333333
2023,1,2023-01-01,hydro,73000.0,41851000.0,0.174,0.072,0.102,0.12733333333333333
2023,1,2023-01-01,natural_gas,18681000.0,41851000.0,44.637,46.121,-1.4840000000000018,47.54933333333332
2023,1,2023-01-01,nuclear,3785000.0,41851000.0,9.044,9.137,-0.09299999999999997,7.951249999999999
2023,1,2023-01-01,other,394000.0,41851000.0,0.941,1.3,-0.3590000000000001,1.1309166666666666
2023,1,2023-01-01,solar,1661000.0,41851000.0,3.969,3.583,0.3859999999999997,4.7924999999999995
2023,1,2023-01-01,wind,11991000.0,41851000.0,28.652,21.306,7.346,22.810916666666667
2023,2,2023-02-01,coal,4220000.0,38486000.0,10.965,18.388,-7.423000000000002,15.01925
2023,2,2023-02-01,hydro,98000.0,38486000.0,0.255,0.101,0.154,0.14016666666666666
2023,2,2023-02-01,natural_gas,17715000.0,38486000.0,46.03,44.099,1.9310000000000045,47.710249999999995
2023,2,2023-02-01,nuclear,3424000.0,38486000.0,8.897,8.932,-0.03500000000000014,7.948333333333333
2023,2,2023-02-01,other,383000.0,38486000.0,0.995,1.445,-0.45000000000000007,1.0934166666666667
2023,2,2023-02-01,solar,1575000.0,38486000.0,4.092,4.136,-0.04400000000000048,4.788833333333334
2023,2,2023-02-01,wind,11071000.0,38486000.0,28.766,22.898,5.8679999999999986,23.29991666666667
2023,3,2023-03-01,coal,4610000.0,40457000.0,11.395,16.211,-4.815999999999999,14.617916666666668
2023,3,2023-03-01,hydro,132000.0,40457000.0,0.326,0.133,0.193,0.15625
2023,3,2023-03-01,natural_gas,17615000.0,40457000.0,43.54,36.509,7.030999999999999,48.296166666666664
2023,3,2023-03-01,nuclear,3290000.0,40457000.0,8.132,10.217,-2.085000000000001,7.774583333333335
2023,3,2023-03-01,other,444000.0,40457000.0,1.097,1.131,-0.03400000000000003,1.0905833333333332
2023,3,2023-03-01,solar,2202000.0,40457000.0,5.443,5.183,0.2599999999999998,4.8105
2023,3,2023-03-01,wind,12164000.0,40457000.0,30.066,30.618,-0.5519999999999996,23.253916666666665
2023,4,2023-04-01,coal,4425000.0,38562000.0,11.475,15.785,-4.3100000000000005,14.258750000000001
2023,4,2023-04-01,hydro,107000.0,38562000.0,0.277,0.23,0.047000000000000014,0.16016666666666668
2023,4,2023-04-01,natural_gas,16989000.0,38562000.0,44.056,37.001,7.055,48.884083333333336
2023,4,2023-04-01,nuclear,2694000.0,38562000.0,6.986,7.937,-0.9510000000000005,7.695333333333334
2023,4,2023-04-01,other,398000.0,38562000.0,1.032,1.188,-0.15599999999999992,1.0775833333333333
2023,4,2023-04-01,solar,2665000.0,38562000.0,6.911,5.251,1.6599999999999993,4.948833333333334
2023,4,2023-04-01,wind,11284000.0,38562000.0,29.262,32.609,-3.3470000000000013,22.974999999999998
2023,5,2023-05-01,coal,5709000.0,45033000.0,12.677,13.697,-1.0199999999999996,14.173749999999998
2023,5,2023-05-01,hydro,87000.0,45033000.0,0.193,0.159,0.034,0.16300000000000003
2023,5,2023-05-01,natural_gas,24228000.0,45033000.0,53.801,44.981,8.82,49.61908333333334
2023,5,2023-05-01,nuclear,2907000.0,45033000.0,6.455,6.932,-0.4770000000000003,7.655583333333335
2023,5,2023-05-01,other,442000.0,45033000.0,0.982,1.264,-0.28200000000000003,1.0540833333333333
2023,5,2023-05-01,solar,3145000.0,45033000.0,6.984,5.083,1.9009999999999998,5.10725
2023,5,2023-05-01,wind,8515000.0,45033000.0,18.908,27.884,-8.975999999999999,22.227
2023,6,2023-06-01,coal,7166000.0,52130000.0,13.746,16.122,-2.3759999999999994,13.97575
2023,6,2023-06-01,hydro,36000.0,52130000.0,0.069,0.135,-0.066,0.1575
2023,6,2023-06-01,natural_gas,28686000.0,52130000.0,55.028,50.082,4.945999999999998,50.03125000000001
2023,6,2023-06-01,nuclear,3419000.0,52130000.0,6.559,7.041,-0.4820000000000002,7.615416666666666
2023,6,2023-06-01,other,469000.0,52130000.0,0.9,1.08,-0.18000000000000005,1.0390833333333334
2023,6,2023-06-01,solar,3370000.0,52130000.0,6.465,5.434,1.0309999999999997,5.1931666666666665
2023,6,2023-06-01,wind,8984000.0,52130000.0,17.234,20.105,-2.8709999999999987,21.987750000000002
2023,7,2023-07-01,coal,8010000.0,57837000.0,13.849,15.85,-2.0009999999999994,13.809
2023,7,2023-07-01,hydro,52000.0,57837000.0,0.09,0.079,0.010999999999999996,0.15841666666666668
2023,7,2023-07-01,natural_gas,31759000.0,57837000.0,54.911,54.395,0.5159999999999982,50.074250000000006
2023,7,2023-07-01,nuclear,3661000.0,57837000.0,6.33,6.608,-0.2779999999999996,7.59225
2023,7,2023-07-01,other,543000.0,57837000.0,0.939,1.003,-0.06399999999999995,1.03375
2023,7,2023-07-01,solar,3823000.0,57837000.0,6.61,5.445,1.165,5.29025
2023,7,2023-07-01,wind,9989000.0,57837000.0,17.271,16.62,0.6509999999999998,22.042
2023,8,2023-08-01,coal,8314000.0,60628000.0,13.713,16.64,-2.9270000000000014,13.565083333333332
2023,8,2023-08-01,hydro,58000.0,60628000.0,0.096,0.074,0.022000000000000006,0.16025000000000003
2023,8,2023-08-01,natural_gas,35462000.0,60628000.0,58.491,57.71,0.7809999999999988,50.13933333333333
2023,8,2023-08-01,nuclear,3660000.0,60628000.0,6.037,7.014,-0.9770000000000003,7.510833333333333
2023,8,2023-08-01,other,556000.0,60628000.0,0.917,1.005,-0.08799999999999986,1.0264166666666668
2023,8,2023-08-01,solar,3743000.0,60628000.0,6.174,4.893,1.2810000000000006,5.397000000000001
2023,8,2023-08-01,wind,8835000.0,60628000.0,14.572,12.665,1.907,22.200916666666668
2023,9,2023-09-01,coal,7286000.0,52174000.0,13.965,16.162,-2.196999999999999,13.381999999999998
2023,9,2023-09-01,hydro,41000.0,52174000.0,0.079,0.099,-0.020000000000000004,0.15858333333333333
2023,9,2023-09-01,natural_gas,29445000.0,52174000.0,56.436,55.876,0.5600000000000023,50.18600000000001
2023,9,2023-09-01,nuclear,3559000.0,52174000.0,6.821,7.312,-0.49100000000000055,7.469916666666666
2023,9,2023-09-01,other,515000.0,52174000.0,0.987,1.091,-0.10399999999999998,1.01775
2023,9,2023-09-01,solar,3190000.0,52174000.0,6.114,5.845,0.26900000000000013,5.419416666666667
2023,9,2023-09-01,wind,8138000.0,52174000.0,15.598,13.615,1.9830000000000005,22.36616666666667
2023,10,2023-10-01,coal,5875000.0,43618000.0,13.469,15.746,-2.277000000000001,13.19225
2023,10,2023-10-01,hydro,30000.0,43618000.0,0.069,0.082,-0.012999999999999998,0.1575
2023,10,2023-10-01,natural_gas,21596000.0,43618000.0,49.512,49.604,-0.09199999999999875,50.17833333333334
2023,10,2023-10-01,nuclear,3236000.0,43618000.0,7.419,7.347,0.07199999999999918,7.4759166666666665
2023,10,2023-10-01,other,399000.0,43618000.0,0.915,1.21,-0.29499999999999993,0.9931666666666666
2023,10,2023-10-01,solar,2728000.0,43618000.0,6.254,5.467,0.7869999999999999,5.485
2023,10,2023-10-01,wind,9754000.0,43618000.0,22.362,20.543,1.818999999999999,22.517750000000003
2023,11,2023-11-01,coal,5522000.0,39630000.0,13.934,15.018,-1.0840000000000014,13.101916666666666
2023,11,2023-11-01,hydro,26000.0,39630000.0,0.066,0.103,-0.03699999999999999,0.15441666666666667
2023,11,2023-11-01,natural_gas,19648000.0,39630000.0,49.579,46.985,2.594000000000001,50.394499999999994
2023,11,2023-11-01,nuclear,3258000.0,39630000.0,8.221,8.195,0.0259999999999998,7.478083333333333
2023,11,2023-11-01,other,387000.0,39630000.0,0.977,1.026,-0.049000000000000044,0.9890833333333333
2023,11,2023-11-01,solar,2009000.0,39630000.0,5.069,3.649,1.42,5.603333333333333
2023,11,2023-11-01,wind,8780000.0,39630000.0,22.155,25.024,-2.8689999999999998,22.278666666666666
2023,12,2023-12-01,coal,5212000.0,42348000.0,12.308,15.452,-3.144,12.839916666666666
2023,12,2023-12-01,hydro,19000.0,42348000.0,0.045,0.159,-0.114,0.14491666666666667
2023,12,2023-12-01,natural_gas,20336000.0,42348000.0,48.021,48.713,-0.6920000000000002,50.336833333333324
2023,12,2023-12-01,nuclear,3787000.0,42348000.0,8.943,8.836,0.10699999999999932,7.486999999999999
2023,12,2023-12-01,other,430000.0,42348000.0,1.015,1.187,-0.17200000000000015,0.9747499999999999
2023,12,2023-12-01,solar,2213000.0,42348000.0,5.226,3.155,2.071,5.775916666666666
2023,12,2023-12-01,wind,10351000.0,42348000.0,24.443,22.498,1.9450000000000003,22.440749999999998
2024,1,2024-01-01,coal,7059000.0,47801000.0,14.767,12.583,2.1839999999999993,13.021916666666664
2024,1,2024-01-01,hydro,37000.0,47801000.0,0.077,0.174,-0.09699999999999999,0.13683333333333333
2024,1,2024-01-01,natural_gas,24939000.0,47801000.0,52.173,44.637,7.536000000000001,50.96483333333333
2024,1,2024-01-01,nuclear,3437000.0,47801000.0,7.19,9.044,-1.854,7.332499999999999
2024,1,2024-01-01,other,510000.0,47801000.0,1.067,0.941,0.126,0.9852500000000001
2024,1,2024-01-01,solar,2329000.0,47801000.0,4.872,3.969,0.903,5.851166666666667
2024,1,2024-01-01,wind,9490000.0,47801000.0,19.853,28.652,-8.799,21.7075
2024,2,2024-02-01,coal,3487000.0,39050000.0,8.93,10.965,-2.035,12.852333333333332
2024,2,2024-02-01,hydro,71000.0,39050000.0,0.182,0.255,-0.07300000000000001,0.13074999999999998
2024,2,2024-02-01,natural_gas,16989000.0,39050000.0,43.506,46.03,-2.524000000000001,50.7545
2024,2,2024-02-01,nuclear,3500000.0,39050000.0,8.963,8.897,0.06599999999999895,7.337999999999998
2024,2,2024-02-01,other,314000.0,39050000.0,0.804,0.995,-0.19099999999999995,0.9693333333333335
2024,2,2024-02-01,solar,2651000.0,39050000.0,6.789,4.092,2.697,6.075916666666667
2024,2,2024-02-01,wind,12038000.0,39050000.0,30.827,28.766,2.0610000000000035,21.879250000000003
2024,3,2024-03-01,coal,3210000.0,41089000.0,7.812,11.395,-3.5829999999999993,12.55375
2024,3,2024-03-01,hydro,73000.0,41089000.0,0.178,0.326,-0.14800000000000002,0.11841666666666667
2024,3,2024-03-01,natural_gas,19675000.0,41089000.0,47.884,43.54,4.344000000000001,51.1165
2024,3,2024-03-01,nuclear,3056000.0,41089000.0,7.438,8.132,-0.694,7.280166666666665
2024,3,2024-03-01,other,364000.0,41089000.0,0.886,1.097,-0.21099999999999997,0.9517500000000001
2024,3,2024-03-01,solar,3267000.0,41089000.0,7.951,5.443,2.508,6.284916666666665
2024,3,2024-03-01,wind,11444000.0,41089000.0,27.852,30.066,-2.2139999999999986,21.69475
2024,4,2024-04-01,coal,3859000.0,41853000.0,9.22,11.475,-2.254999999999999,12.365833333333335
2024,4,2024-04-01,hydro,54000.0,41853000.0,0.129,0.277,-0.14800000000000002,0.10608333333333332
2024,4,2024-04-01,natural_gas,18797000.0,41853000.0,44.912,44.056,0.8560000000000016,51.18783333333334
2024,4,2024-04-01,nuclear,2648000.0,41853000.0,6.327,6.986,-0.6589999999999998,7.225249999999999
2024,4,2024-04-01,other,315000.0,41853000.0,0.753,1.032,-0.279,0.9285
2024,4,2024-04-01,solar,3364000.0,41853000.0,8.038,6.911,1.1270000000000007,6.378833333333333
2024,4,2024-04-01,wind,12816000.0,41853000.0,30.621,29.262,1.3589999999999982,21.808000000000003
2024,5,2024-05-01,coal,4859000.0,48515000.0,10.015,12.677,-2.661999999999999,12.144
2024,5,2024-05-01,hydro,108000.0,48515000.0,0.223,0.193,0.03,0.10858333333333332
2024,5,2024-05-01,natural_gas,25165000.0,48515000.0,51.871,53.801,-1.9299999999999997,51.02700000000001
2024,5,2024-05-01,nuclear,2882000.0,48515000.0,5.94,6.455,-0.5149999999999997,7.182333333333332
2024,5,2024-05-01,other,354000.0,48515000.0,0.73,0.982,-0.252,0.9075000000000001
2024,5,2024-05-01,solar,3870000.0,48515000.0,7.977,6.984,0.9930000000000003,6.4615833333333335
2024,5,2024-05-01,wind,11277000.0,48515000.0,23.244,18.908,4.3359999999999985,22.169333333333338
2024,6,2024-06-01,coal,5475000.0,53717000.0,10.192,13.746,-3.5540000000000003,11.847833333333334
2024,6,2024-06-01,hydro,136000.0,53717000.0,0.253,0.069,0.184,0.12391666666666667
2024,6,2024-06-01,natural_gas,28291000.0,53717000.0,52.667,55.028,-2.360999999999997,50.83025000000001
2024,6,2024-06-01,nuclear,3530000.0,53717000.0,6.571,6.559,0.011999999999999567,7.183333333333333
2024,6,2024-06-01,other,441000.0,53717000.0,0.821,0.9,-0.07900000000000007,0.9009166666666667
2024,6,2024-06-01,solar,4677000.0,53717000.0,8.707,6.465,2.242000000000001,6.648416666666667
2024,6,2024-06-01,wind,11167000.0,53717000.0,20.789,17.234,3.5549999999999997,22.46558333333333
2024,7,2024-07-01,coal,6843000.0,55125000.0,12.414,13.849,-1.4350000000000005,11.728249999999997
2024,7,2024-07-01,hydro,79000.0,55125000.0,0.143,0.09,0.05299999999999999,0.12833333333333335
2024,7,2024-07-01,natural_gas,30493000.0,55125000.0,55.316,54.911,0.40500000000000114,50.864
2024,7,2024-07-01,nuclear,3408000.0,55125000.0,6.182,6.33,-0.1479999999999997,7.171
2024,7,2024-07-01,other,377000.0,55125000.0,0.684,0.939,-0.2549999999999999,0.8796666666666666
2024,7,2024-07-01,solar,4800000.0,55125000.0,8.707,6.61,2.0970000000000004,6.823166666666668
2024,7,2024-07-01,wind,9125000.0,55125000.0,16.553,17.271,-0.718,22.40575
2024,8,2024-08-01,coal,7370000.0,59839000.0,12.316,13.713,-1.3969999999999985,11.611833333333331
2024,8,2024-08-01,hydro,71000.0,59839000.0,0.119,0.096,0.022999999999999993,0.13025
2024,8,2024-08-01,natural_gas,34654000.0,59839000.0,57.912,58.491,-0.5790000000000006,50.81575
2024,8,2024-08-01,nuclear,3610000.0,59839000.0,6.033,6.037,-0.0039999999999995595,7.1706666666666665
2024,8,2024-08-01,other,430000.0,59839000.0,0.719,0.917,-0.19800000000000006,0.8631666666666665
2024,8,2024-08-01,solar,5240000.0,59839000.0,8.757,6.174,2.5829999999999993,7.038416666666667
2024,8,2024-08-01,wind,8464000.0,59839000.0,14.145,14.572,-0.4269999999999996,22.370166666666666
2024,9,2024-09-01,coal,6677000.0,50573000.0,13.203,13.965,-0.7620000000000005,11.548333333333332
2024,9,2024-09-01,hydro,34000.0,50573000.0,0.067,0.079,-0.011999999999999997,0.12925
2024,9,2024-09-01,natural_gas,28544000.0,50573000.0,56.441,56.436,0.005000000000002558,50.816166666666675
2024,9,2024-09-01,nuclear,3564000.0,50573000.0,7.047,6.821,0.22599999999999998,7.1895
2024,9,2024-09-01,other,366000.0,50573000.0,0.724,0.987,-0.263,0.8412499999999999
2024,9,2024-09-01,solar,4524000.0,50573000.0,8.945,6.114,2.8310000000000004,7.274333333333334
2024,9,2024-09-01,wind,6864000.0,50573000.0,13.572,15.598,-2.0260000000000016,22.201333333333334
2024,10,2024-10-01,coal,5663000.0,48348000.0,11.713,13.469,-1.7560000000000002,11.402000000000001
2024,10,2024-10-01,hydro,32000.0,48348000.0,0.066,0.069,-0.0030000000000000027,0.129
2024,10,2024-10-01,natural_gas,24744000.0,48348000.0,51.179,49.512,1.6670000000000016,50.95508333333333
2024,10,2024-10-01,nuclear,2514000.0,48348000.0,5.2,7.419,-2.2189999999999994,7.004583333333333
2024,10,2024-10-01,other,386000.0,48348000.0,0.798,0.915,-0.11699999999999999,0.8315000000000001
2024,10,2024-10-01,solar,4559000.0,48348000.0,9.43,6.254,3.176,7.5390000000000015
2024,10,2024-10-01,wind,10450000.0,48348000.0,21.614,22.362,-0.7479999999999976,22.139
2024,11,2024-11-01,coal,5106000.0,42211000.0,12.096,13.934,-1.8379999999999992,11.248833333333332
2024,11,2024-11-01,hydro,39000.0,42211000.0,0.092,0.066,0.025999999999999995,0.13116666666666668
2024,11,2024-11-01,natural_gas,19830000.0,42211000.0,46.978,49.579,-2.600999999999999,50.73833333333332
2024,11,2024-11-01,nuclear,2680000.0,42211000.0,6.349,8.221,-1.8719999999999999,6.848583333333334
2024,11,2024-11-01,other,348000.0,42211000.0,0.824,0.977,-0.15300000000000002,0.8187500000000001
2024,11,2024-11-01,solar,3315000.0,42211000.0,7.853,5.069,2.784,7.771000000000002
2024,11,2024-11-01,wind,10893000.0,42211000.0,25.806,22.155,3.651,22.443250000000003
2024,12,2024-12-01,coal,5938000.0,44415000.0,13.369,12.308,1.061,11.33725
2024,12,2024-12-01,hydro,40000.0,44415000.0,0.09,0.045,0.045,0.13491666666666668
2024,12,2024-12-01,natural_gas,21072000.0,44415000.0,47.443,48.021,-0.578000000000003,50.69016666666666
2024,12,2024-12-01,nuclear,3785000.0,44415000.0,8.522,8.943,-0.4209999999999994,6.8135
2024,12,2024-12-01,other,411000.0,44415000.0,0.925,1.015,-0.08999999999999986,0.8112500000000001
2024,12,2024-12-01,solar,2920000.0,44415000.0,6.574,5.226,1.3479999999999999,7.883333333333333
2024,12,2024-12-01,wind,10249000.0,44415000.0,23.076,24.443,-1.3670000000000009,22.329333333333334
